SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,EdgeCount,Indegree,IsSingleNode,kineticLaw-,kineticLaw--units,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Outdegree,PartnerOfMultiEdgedNodePairs,Radiality,sbml charge,sbml compartment,sbml id,sbml initial amount,sbml initial concentration,sbml type,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
294565,4.44541485,2.45E-04,0.22495088,0,4,11,4,0,FALSE,,,"2'-O-all-cis-5,9,12-octadecatrienoyl-sulfoquinovosyldiacylglycerol (2'-18:3(5,9,12)/18:1(11Z)/16:0)",132.75,4,0,4,0,0.80858806,0,c,M_asqdpa18111Z160_c,NaN,NaN,species,TRUE,0,"2'-O-all-cis-5,9,12-octadecatrienoyl-sulfoquinovosyldiacylglycerol (2'-18:3(5,9,12)/18:1(11Z)/16:0)",3064852,0.74016854
303517,4.48445929,0.00209107,0.22299232,0,3,10,3,3,FALSE,0,mmol_per_gDW_per_hr,enolase,133.3333333,3,0,0,0,0.80641893,,,R_ENO,,,reaction,TRUE,0,enolase,25736120,0.33417508
294363,6.9005908,2.82E-05,0.14491513,0,3,13,3,0,FALSE,,,trans-4-Hydroxy-L-proline (protein-linked),3.33333333,3,0,3,0,0.6721894,0,g,M_4hpro_DASH_LT_g,NaN,NaN,species,TRUE,0,trans-4-Hydroxy-L-proline (protein-linked),63646,0.38888889
298115,5.3670691,3.88E-04,0.18632143,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"utp transport, mitochondria",8,2,0,0,0,0.75738505,,,R_UTPtm,,,reaction,TRUE,0,"utp transport, mitochondria",3203274,0.5
299095,4.76496275,8.15E-04,0.20986523,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating),94.66666667,6,0,0,0,0.7908354,,,R_GAPDH_LPAREN_nadp_RPAREN_hi,,,reaction,TRUE,0,glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating),28641248,0.25946445
294352,7.03056769,0,0.14223602,0,1,13,1,0,FALSE,,,Hyp(4-b1)Ara(2-b1)Ara[(2-a1)Gal](3-a1)MeGal,5,1,0,1,0,0.66496846,0,g,M_4hproaraara_DASH_LPAREN_DASH_gal_DASH_RPAREN_DASH_megal_g,NaN,NaN,species,TRUE,0,Hyp(4-b1)Ara(2-b1)Ara[(2-a1)Gal](3-a1)MeGal,0,0
305130,4.89802209,0.0011587,0.20416404,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"Ribose-phosphate diphosphokinase, chloroplast",65.6,5,0,0,0,0.78344322,,,R_RPDPK,,,reaction,TRUE,0,"Ribose-phosphate diphosphokinase, chloroplast",15700144,0.24942085
295234,4.81530953,2.66E-06,0.20767097,0,3,11,3,0,FALSE,,,"1D-myo-Inositol 1,4,5-trisphosphate",4.33333333,3,0,3,0,0.78803836,0,c,M_mi145p_c,NaN,NaN,species,TRUE,0,"1D-myo-Inositol 1,4,5-trisphosphate",55256,0.41666667
294242,4.80760339,4.20E-04,0.20800385,0,3,11,3,0,FALSE,,,3-Carboxy-3-hydroxy-4-methylpentanoate,3.66666667,3,0,3,0,0.78846648,0,c,M_3c3hmp_c,NaN,NaN,species,TRUE,0,3-Carboxy-3-hydroxy-4-methylpentanoate,365756,0.38095238
301354,4.63549961,4.97E-04,0.21572648,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,"digalatcosyldiacylglycerol palmitate delta7-desaturase (18:2(9Z,12Z)/16:1(7Z))",83.125,8,0,0,0,0.7980278,,,R_DGDGD7DS1829Z12Z1617Z,,,reaction,TRUE,0,"digalatcosyldiacylglycerol palmitate delta7-desaturase (18:2(9Z,12Z)/16:1(7Z))",27877948,0.29541367
300487,5.63883894,1.71E-05,0.17734147,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,D-mannose-6-phosphate aldose-ketose-isomerase,7.5,2,0,0,0,0.74228673,,,R_MPAKI,,,reaction,TRUE,0,D-mannose-6-phosphate aldose-ketose-isomerase,18196,0.5
295014,6.20549705,5.35E-06,0.16114745,0,3,13,3,0,FALSE,,,GTP,5.33333333,3,0,3,0,0.71080572,0,m,M_gtp_m,NaN,NaN,species,TRUE,0,GTP,6540,0.43333333
302513,5.35525302,3.90E-05,0.18673254,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,phospholipid: diacylglycerol acyltransferase (16:0),16.75,4,0,0,0,0.7580415,,,R_PLDAGAT1819Z1819Z1602,,,reaction,TRUE,0,phospholipid: diacylglycerol acyltransferase (16:0),2010650,0.30882353
294816,4.92987413,4.40E-07,0.20284494,0,2,11,2,0,FALSE,,,Dephospho-CoA,5,2,0,2,0,0.78167366,0,c,M_dpcoa_c,NaN,NaN,species,TRUE,0,Dephospho-CoA,1010,0.66666667
304452,4.5111739,3.15E-04,0.22167179,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"glucan 1,3-alpha-glucosidase (asnglcnacglcnacman(man(manman)manman)manmanman) (glc-A)",101,4,0,0,0,0.80493478,,,R_MG3A,,,reaction,TRUE,0,"glucan 1,3-alpha-glucosidase (asnglcnacglcnacman(man(manman)manman)manmanman) (glc-A)",15854942,0.25641026
301029,4.05137426,8.67E-04,0.24682983,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(11Z)),116.2,5,0,0,0,0.83047921,,,R_ACPT1819Z18111Z,,,reaction,TRUE,0,betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(9Z)/18:1(11Z)),7472670,0.21060329
306386,4.4520935,2.74E-04,0.22461343,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,phosphoribosylformylglycinamidine cyclo-ligase,85.2,5,0,0,0,0.80821703,,,R_PRFGCL,,,reaction,TRUE,0,phosphoribosylformylglycinamidine cyclo-ligase,982974,0.32635659
295616,3.95890059,0.00210416,0.25259538,0,11,9,11,0,FALSE,,,L-Serine,51.18181818,11,0,11,0,0.83561663,0,c,M_ser_DASH_L_c,NaN,NaN,species,TRUE,0,L-Serine,35565370,0.26000942
294778,4.85743642,8.20E-04,0.20586991,0,3,11,3,0,FALSE,,,"2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine",4,3,0,3,0,0.78569798,0,c,M_dhnpt_c,NaN,NaN,species,TRUE,0,"2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine",1200196,0.42857143
294823,4.47058824,0.00109483,0.22368421,0,8,11,8,0,FALSE,,,dTTP,68.75,8,0,8,0,0.80718954,0,c,M_dttp_c,NaN,NaN,species,TRUE,0,dTTP,9049720,0.37225275
295987,7.8119702,0,0.12800868,0,1,14,1,1,FALSE,0,mmol_per_gDW_per_hr,guanine exchange,2,1,0,0,0,0.62155721,,,R_EX_gua_LPAREN_e_RPAREN_,,,reaction,TRUE,0,guanine exchange,0,0
294221,5.83919856,2.04E-05,0.17125638,0,2,13,2,0,FALSE,,,2-C-Methyl-D-erythritol 4-phosphate,4.5,2,0,2,0,0.73115564,0,h,M_2me4p_h,NaN,NaN,species,TRUE,0,2-C-Methyl-D-erythritol 4-phosphate,851438,0.5
295651,7.45646031,5.14E-04,0.13411189,0,2,13,2,0,FALSE,,,Succinate,1.5,2,0,2,0,0.64130776,0,e,M_succ_e,NaN,NaN,species,TRUE,0,Succinate,692460,0.5
300905,5.1235551,7.49E-05,0.19517698,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"acyl-CoA: diacylglycerol acyltransferase (18:3(5Z,9Z,12Z))",38.5,4,0,0,0,0.77091361,,,R_ACOADAGAT18111Z18111Z1835Z9Z12Z,,,reaction,TRUE,0,"acyl-CoA: diacylglycerol acyltransferase (18:3(5Z,9Z,12Z))",1771150,0.28625954
296601,6.55381454,0,0.1525829,0,1,12,1,1,FALSE,0,mmol_per_gDW_per_hr, ,2,1,0,0,0,0.69145475,,,R_DM_leutrna_LPAREN_c_RPAREN_,,,reaction,TRUE,0, ,0,0
294694,5.60544567,3.84E-05,0.17839795,0,4,13,4,0,FALSE,,,Decanoyl-ACP (n-C10:0ACP),5,4,0,4,0,0.74414191,0,h,M_dcaACP_h,NaN,NaN,species,TRUE,0,Decanoyl-ACP (n-C10:0ACP),2677194,0.33333333
298622,5.23041356,7.98E-05,0.19118947,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,4alpha-methylzymosterol-4-carboxylate 3-dehydrogenase (decarboxylating),29.6,5,0,0,0,0.76497702,,,R_4MZYMCODH,,,reaction,TRUE,0,4alpha-methylzymosterol-4-carboxylate 3-dehydrogenase (decarboxylating),151752,0.32873563
295221,4.19727716,0.00130012,0.23824969,0,7,11,7,0,FALSE,,,"Monogalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(7Z,10Z,13Z)-hexadecatrienoyl, 18:3(9Z,12Z,15Z)/16:3(7Z,10Z,13Z))",79.28571429,7,0,7,0,0.82237349,0,h,M_mgdg1839Z12Z15Z1637Z10Z13Z_h,NaN,NaN,species,TRUE,0,"Monogalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(7Z,10Z,13Z)-hexadecatrienoyl, 18:3(9Z,12Z,15Z)/16:3(7Z,10Z,13Z))",44915118,0.43014129
304184,4.01130234,0.00121831,0.24929559,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,"acireductone dioxygenase, CO forming",106.1666667,6,0,0,0,0.83270543,,,R_ACDO_LPAREN_co_RPAREN_,,,reaction,TRUE,0,"acireductone dioxygenase, CO forming",5585706,0.18100975
300642,4.05342923,4.23E-04,0.24670469,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,glutathione-disulfide reductase (NADP),128.8,5,0,0,0,0.83036504,,,R_GDR_LPAREN_nadp_RPAREN_,,,reaction,TRUE,0,glutathione-disulfide reductase (NADP),4013250,0.23932584
306691,3.85923452,5.95E-04,0.25911874,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,dTTP nucleotidohydrolase,213.2,5,0,0,0,0.84115364,,,R_DTNH,,,reaction,TRUE,0,dTTP nucleotidohydrolase,10113330,0.29971751
305379,5.32288723,6.24E-04,0.18786797,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"arginine decarboxylase, mitochondrial",43.25,4,0,0,0,0.7598396,,,R_ARDC,,,reaction,TRUE,0,"arginine decarboxylase, mitochondrial",24950458,0.27258065
298362,3.97842281,0.00162009,0.25135589,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,amino-acid N-acetyltransferase,138.8,5,0,0,0,0.83453207,,,R_AAAT,,,reaction,TRUE,0,amino-acid N-acetyltransferase,25819586,0.2153125
298097,3.90701259,0.00384276,0.25595003,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"Tyrosine permease, mitochondrial",169.5,4,0,0,0,0.8384993,,,R_TYRtm,,,reaction,TRUE,0,"Tyrosine permease, mitochondrial",197772182,0.26452119
296719,5.43539687,5.08E-05,0.18397921,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"aspartate semialdehyde transport, chloroplast",2.5,2,0,0,0,0.75358906,,,R_ASPSAth,,,reaction,TRUE,0,"aspartate semialdehyde transport, chloroplast",161404,0.5
295745,6.59542769,0,0.15162019,0,1,13,1,0,FALSE,,,tRNA(Asp),6,1,0,1,0,0.68914291,0,m,M_trnaasp_m,NaN,NaN,species,TRUE,0,tRNA(Asp),0,0
295688,4.43873619,0.00101536,0.22528935,0,8,11,8,0,FALSE,,,Triacylglycerol (18:1(11Z)/18:1(9Z)/18:1(11Z)),68.5,8,0,8,0,0.8089591,0,c,M_tag18111Z1819Z18111Z_c,NaN,NaN,species,TRUE,0,Triacylglycerol (18:1(11Z)/18:1(9Z)/18:1(11Z)),13073402,0.36486486
299967,5.35011559,0.00101077,0.18691185,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,trans-2-enoyl-CoA reductase (NADPH) (C8:0),35.8,5,0,0,0,0.75832691,,,R_ACOAR3m,,,reaction,TRUE,0,trans-2-enoyl-CoA reductase (NADPH) (C8:0),46008838,0.23673469
297186,6.06010789,0.00102722,0.16501356,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,hydrogen transport,3,2,0,0,0,0.7188829,,,R_H2ti,,,reaction,TRUE,0,hydrogen transport,2216392,0.5
305426,5.24736707,7.96E-04,0.19057176,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,chlorophyllase,54.25,4,0,0,0,0.76403516,,,R_CHLASE,,,reaction,TRUE,0,chlorophyllase,6402604,0.25478469
294795,4.78910866,1.21E-06,0.20880712,0,4,11,4,0,FALSE,,,Deamino-NAD+,6.5,4,0,4,0,0.78949396,0,c,M_dnad_c,NaN,NaN,species,TRUE,0,Deamino-NAD+,4350,0.55
304740,6.02876959,7.53E-04,0.16587133,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,S-Adenosyl-L-methionine:O-arabinoglycan 3-methyltransferase (4hproaraaragalmeara),3.2,5,0,0,0,0.72062391,,,R_A3MT,,,reaction,TRUE,0,S-Adenosyl-L-methionine:O-arabinoglycan 3-methyltransferase (4hproaraaragalmeara),2940344,0.31428571
295709,5.63267403,4.88E-06,0.17753557,0,3,13,3,0,FALSE,,,trans-Dec-2-enoyl-[acyl-carrier protein],4.33333333,3,0,3,0,0.74262922,0,h,M_tdec2eACP_h,NaN,NaN,species,TRUE,0,trans-Dec-2-enoyl-[acyl-carrier protein],102350,0.41666667
299365,4.65245312,0.00226513,0.21494037,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,O-Succinyl-L-homoserine succinate-lyase (deaminating;2-oxobutanoate-forming),80.83333333,6,0,0,0,0.79708594,,,R_SHSL4h,,,reaction,TRUE,0,O-Succinyl-L-homoserine succinate-lyase (deaminating;2-oxobutanoate-forming),22034618,0.19760726
299721,6.25738505,5.86E-05,0.15981117,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0),16.8,5,0,0,0,0.70792305,,,R_3OAS80,,,reaction,TRUE,0,3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0),130418,0.25483871
297135,5.41022348,0.00102722,0.18483525,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"arginine transport, extracellular",6.5,2,0,0,0,0.75498758,,,R_ARG_DASH_Lt,,,reaction,TRUE,0,"arginine transport, extracellular",5960796,0.5
303541,5.64808631,2.06E-06,0.17705112,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,Glucose-6-phosphate isomerase,7.5,2,0,0,0,0.74177298,,,R_G6PI,,,reaction,TRUE,0,Glucose-6-phosphate isomerase,692,0.5
295006,6.29797072,7.20E-07,0.1587813,0,3,13,3,0,FALSE,,,Oxidized glutathione,5.33333333,3,0,3,0,0.70566829,0,m,M_gthox_m,NaN,NaN,species,TRUE,0,Oxidized glutathione,1502,0.48148148
295841,5.05214488,1.36E-04,0.19793573,0,2,11,2,0,FALSE,,,Zymostenol,3.5,2,0,2,0,0.77488084,0,c,M_zymstnl_c,NaN,NaN,species,TRUE,0,Zymostenol,343188,0.5
295289,6.18340611,1.18E-04,0.16172316,0,15,13,15,0,FALSE,,,Nicotinamide adenine dinucleotide phosphate - reduced,5.06666667,15,0,15,0,0.71203299,0,m,M_nadph_m,NaN,NaN,species,TRUE,0,Nicotinamide adenine dinucleotide phosphate - reduced,47184168,0.11960784
303694,3.99948626,4.86E-04,0.25003211,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,pyruvate kinase,164.4,5,0,0,0,0.83336187,,,R_PYK,,,reaction,TRUE,0,pyruvate kinase,2327292,0.27789116
295322,5.89211405,3.49E-04,0.16971837,0,12,13,12,0,FALSE,,,O2,6.33333333,12,0,12,0,0.72821589,0,u,M_o2_u,NaN,NaN,species,TRUE,0,O2,22712686,0.26666667
298963,3.81710763,0.00210561,0.26197847,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,"alpha-Linolenoyl-CoA hydrolase (18:3(9Z,12Z,15Z))",205,5,0,0,0,0.84349402,,,R_FACOAE1839Z12Z15Z,,,reaction,TRUE,0,"alpha-Linolenoyl-CoA hydrolase (18:3(9Z,12Z,15Z))",25708022,0.2628866
295315,5.50629335,0,0.18161038,0,1,11,1,0,FALSE,,,N(pai)-Methyl-L-histidine,4,1,0,1,0,0.74965037,0,c,M_NPmehis_c,NaN,NaN,species,TRUE,0,N(pai)-Methyl-L-histidine,0,0
306795,4.3231441,2.17E-04,0.23131313,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,2'-Deoxyuridine 5'-monophosphate phosphohydrolase,134.5,4,0,0,0,0.81538088,,,R_NTD1,,,reaction,TRUE,0,2'-Deoxyuridine 5'-monophosphate phosphohydrolase,823026,0.31191589
302143,5.15540714,3.29E-04,0.1939711,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,phosphatidate phosphatase (18:1(9Z)/16:1(9Z)),69.25,4,0,0,0,0.76914405,,,R_PAPA1819Z1619Zh,,,reaction,TRUE,0,phosphatidate phosphatase (18:1(9Z)/16:1(9Z)),1650666,0.28676471
300188,6.37554585,1.52E-04,0.15684932,0,3,12,3,3,FALSE,0,mmol_per_gDW_per_hr,(S)-3-Hydroxybutanoyl-CoA hydro-lyase,6.33333333,3,0,0,0,0.70135856,,,R_ECOAH1,,,reaction,TRUE,0,(S)-3-Hydroxybutanoyl-CoA hydro-lyase,133946,0.33333333
295438,4.99974313,9.82E-05,0.20001028,0,4,11,4,0,FALSE,,,Phosphoenolpyruvate,5,4,0,4,0,0.77779205,0,h,M_pep_h,NaN,NaN,species,TRUE,0,Phosphoenolpyruvate,1739954,0.30769231
294894,4.87541742,1.75E-04,0.20511064,0,5,11,5,0,FALSE,,,Ferrocytochrome c,5.2,5,0,5,0,0.78469903,0,m,M_focytc_m,NaN,NaN,species,TRUE,0,Ferrocytochrome c,3730872,0.38181818
300039,5.31569484,0.00102281,0.18812216,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,3-hydroxyacyl-CoA dehydrogenase (C12:0),44.2,5,0,0,0,0.76023918,,,R_HACD5m,,,reaction,TRUE,0,3-hydroxyacyl-CoA dehydrogenase (C12:0),59944574,0.27870968
295501,5.87927049,1.01E-04,0.17008913,0,4,13,4,0,FALSE,,,Propionate (n-C3:0),4.25,4,0,4,0,0.72892942,0,m,M_ppa_m,NaN,NaN,species,TRUE,0,Propionate (n-C3:0),616766,0.325
299032,4.51220139,6.06E-04,0.22162131,0,3,10,3,3,FALSE,0,mmol_per_gDW_per_hr,(3R)-3-Hydroxybutanoyl-CoA hydro-lyase,131,3,0,0,0,0.8048777,,,R_HBCHLR,,,reaction,TRUE,0,(3R)-3-Hydroxybutanoyl-CoA hydro-lyase,7976572,0.33419023
295699,4.44335988,2.04E-04,0.22505492,0,5,11,5,0,FALSE,,,Triacylglycerol (18:1(9Z)/18:1(9Z)/18:0),107.2,5,0,5,0,0.80870223,0,c,M_tag1819Z1819Z180_c,NaN,NaN,species,TRUE,0,Triacylglycerol (18:1(9Z)/18:1(9Z)/18:0),2885060,0.59329609
296828,3.63575649,0.01222361,0.27504592,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"Galactose:H+ symporter, chloroplast",200,4,0,0,0,0.85356908,,,R_GALth,,,reaction,TRUE,0,"Galactose:H+ symporter, chloroplast",323147808,0.25844156
303715,6.6956075,4.69E-06,0.14935165,0,3,14,3,3,FALSE,0,mmol_per_gDW_per_hr,"Pyruvate decarboxylase, chloroplast",4.66666667,3,0,0,0,0.68357736,,,R_PDCh,,,reaction,TRUE,0,"Pyruvate decarboxylase, chloroplast",6566,0.52380952
294574,5.90701259,1.30E-07,0.16929031,0,2,13,2,0,FALSE,,,alpha-Tocopherol,5,2,0,2,0,0.72738819,0,h,M_avite1_h,NaN,NaN,species,TRUE,0,alpha-Tocopherol,12,0.8
307750,4.93347033,5.83E-05,0.20269707,0,3,12,3,3,FALSE,0,mmol_per_gDW_per_hr,"L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)",32.33333333,3,0,0,0,0.78147387,,,R_TRP23OR,,,reaction,TRUE,0,"L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)",210340,0.33333333
295213,4.19727716,8.05E-04,0.23824969,0,5,11,5,0,FALSE,,,"Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(9Z)-hexadecenoyl, 18:2(9Z,12Z)/16:1(9Z))",107.8,5,0,5,0,0.82237349,0,h,M_mgdg1829Z12Z1619Z_h,NaN,NaN,species,TRUE,0,"Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(9Z)-hexadecenoyl, 18:2(9Z,12Z)/16:1(9Z))",17781406,0.58360656
294646,4.83534549,8.27E-06,0.20681045,0,2,11,2,0,FALSE,,,Carbon monoxide,5.5,2,0,2,0,0.78692525,0,c,M_co_c,NaN,NaN,species,TRUE,0,Carbon monoxide,125446,0.5
304897,5.34908811,3.42E-04,0.18694775,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,5-methyltetrahydrofolate:NADP+ oxidoreductase,37,5,0,0,0,0.75838399,,,R_MTHFO_LPAREN_nadp_RPAREN_,,,reaction,TRUE,0,5-methyltetrahydrofolate:NADP+ oxidoreductase,33202078,0.24161074
295022,3.92036989,0.23931296,0.25507797,0,245,11,245,0,FALSE,,,H+,5.25714286,245,0,245,0,0.83775723,0,h,M_h_h,NaN,NaN,species,TRUE,0,H+,7181659340,0.01189146
294986,4.68122271,0.00100777,0.2136194,0,9,11,9,0,FALSE,,,Glycerol 3-phosphate,4,9,0,9,0,0.79548763,0,c,M_glyc3p_c,NaN,NaN,species,TRUE,0,Glycerol 3-phosphate,3878558,0.13636364
299985,5.35011559,0.00101077,0.18691185,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,trans-2-enoyl-CoA reductase (NADPH) (C14:0),35.8,5,0,0,0,0.75832691,,,R_ACOAR6m,,,reaction,TRUE,0,trans-2-enoyl-CoA reductase (NADPH) (C14:0),46008838,0.23673469
295414,4.41818649,3.84E-04,0.22633721,0,9,11,9,0,FALSE,,,"phosphatidylethanolamine (18:0/18:3(5Z,9Z,12Z))",62.22222222,9,0,9,0,0.81010075,0,c,M_pe1801835Z9Z12Z_c,NaN,NaN,species,TRUE,0,"phosphatidylethanolamine (18:0/18:3(5Z,9Z,12Z))",4737908,0.32915173
294502,8.21885435,0.00154044,0.12167146,0,2,15,2,0,FALSE,,,Allantoate,2,2,0,2,0,0.59895254,0,c,M_alltt_c,NaN,NaN,species,TRUE,0,Allantoate,71615340,0.5
296019,7.96403802,0,0.12556444,0,1,14,1,1,FALSE,0,mmol_per_gDW_per_hr,glycolate exchange,2,1,0,0,0,0.613109,,,R_EX_glyclt_LPAREN_e_RPAREN_,,,reaction,TRUE,0,glycolate exchange,0,0
303407,4.90881069,4.67E-04,0.20371533,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,homoserine kinase,71.4,5,0,0,0,0.78284385,,,R_HSK,,,reaction,TRUE,0,homoserine kinase,10016158,0.275
302679,3.878243,6.56E-04,0.25784872,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,triacylglycerol acylhydrolase (18:0/18:1(9Z)/16:0),190.8,5,0,0,0,0.84009761,,,R_TAGAH1801819Z160,,,reaction,TRUE,0,triacylglycerol acylhydrolase (18:0/18:1(9Z)/16:0),10163952,0.27037037
302268,5.3840226,6.32E-05,0.18573473,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,phospholipid: diacylglycerol acyltransferase (18:1(9Z)),13.5,4,0,0,0,0.75644319,,,R_PLDAGAT16018111Z1819Z2,,,reaction,TRUE,0,phospholipid: diacylglycerol acyltransferase (18:1(9Z)),1900322,0.32894737
300539,6.96172618,1.69E-06,0.14364254,0,4,14,4,4,FALSE,0,mmol_per_gDW_per_hr,galactinol---raffinose galactosyltransferase,2.75,4,0,0,0,0.66879299,,,R_GRGT,,,reaction,TRUE,0,galactinol---raffinose galactosyltransferase,128,0.35
303679,5.19702029,3.29E-05,0.19241795,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"phosphoglycerate kinase, chloroplast",29.25,4,0,0,0,0.76683221,,,R_PGKh,,,reaction,TRUE,0,"phosphoglycerate kinase, chloroplast",241728,0.4280303
306658,4.06730028,2.90E-04,0.24586333,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,dGTP:cytidine 5'-phosphotransferase,114.4,5,0,0,0,0.82959443,,,R_DGTCY,,,reaction,TRUE,0,dGTP:cytidine 5'-phosphotransferase,2819164,0.21315789
294160,4.79784228,3.89E-06,0.20842703,0,3,11,3,0,FALSE,,,3-Phospho-D-glyceroyl phosphate,5,3,0,3,0,0.78900876,0,c,M_13dpg_c,NaN,NaN,species,TRUE,0,3-Phospho-D-glyceroyl phosphate,22052,0.44444444
303082,4.63549961,5.61E-04,0.21572648,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,phosphatidylglycerol palmitate-delta3t-desaturase (18:1(9Z)/16:1(3E)),82.625,8,0,0,0,0.7980278,,,R_PGD3TDS1819Z1613E,,,reaction,TRUE,0,phosphatidylglycerol palmitate-delta3t-desaturase (18:1(9Z)/16:1(3E)),27787554,0.29361511
294388,6.79527357,5.14E-04,0.14716111,0,2,13,2,0,FALSE,,,5-Fluorouracil,1.5,2,0,2,0,0.67804036,0,e,M_5flura_e,NaN,NaN,species,TRUE,0,5-Fluorouracil,763206,0.5
294841,5.97071667,0,0.16748408,0,1,13,1,0,FALSE,,,Epimelibiose,4,1,0,1,0,0.72384907,0,h,M_epm_h,NaN,NaN,species,TRUE,0,Epimelibiose,0,0
300164,7.53609042,3.96E-05,0.1326948,0,4,14,4,4,FALSE,0,mmol_per_gDW_per_hr,"Hexanoyl-CoA:(acceptor) 2,3-oxidoreductase",5,4,0,0,0,0.63688387,,,R_ACOA60OR,,,reaction,TRUE,0,"Hexanoyl-CoA:(acceptor) 2,3-oxidoreductase",225978,0.4
297724,3.91009504,0.00517009,0.25574826,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"Allantoin permease, mitochondrial",168,4,0,0,0,0.83832805,,,R_ALLTNtm,,,reaction,TRUE,0,"Allantoin permease, mitochondrial",179549808,0.26382306
304776,6.01695351,4.50E-04,0.16619706,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"UDP-arabinose:hydroxyproline 1,4-beta-L-arabinosyltransferase",8.5,4,0,0,0,0.72128036,,,R_B4ARAT,,,reaction,TRUE,0,"UDP-arabinose:hydroxyproline 1,4-beta-L-arabinosyltransferase",2343652,0.35714286
303748,3.88851785,5.41E-04,0.25716739,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,Formyltetrahydrofolate deformylase,190.4,5,0,0,0,0.83952679,,,R_FTHDF,,,reaction,TRUE,0,Formyltetrahydrofolate deformylase,7653990,0.27449275
295275,5.8227588,0.00197119,0.1717399,0,36,13,36,0,FALSE,,,Nicotinamide adenine dinucleotide - reduced,5.25,36,0,36,0,0.73206896,0,m,M_nadh_m,NaN,NaN,species,TRUE,0,Nicotinamide adenine dinucleotide - reduced,451665432,0.0625
